gene_name	S_active_log2FC_max	E_inactive_expression_max	active_count	max_tumor_expression	active_projects	Selection_Score	active_project
PDK2	2.0540745734520436	3.0	3	2.25	breast cancer;melanoma;skin cancer	-0.4198378443450114	skin cancer
SLC25A22	1.1699241999456464	3.0	1	2.25	endometrial cancer	-0.4198378443450114	endometrial cancer
GJC3	1.1699241999456464	3.0	1	2.25	skin cancer	-0.4198378443450114	skin cancer
TMEM120B	1.491851934159654	3.0	1	2.25	melanoma	-0.4198378443450114	melanoma
SERPINB3	1.1699241999456464	3.0	1	2.25	cervical cancer	-0.4198378443450114	cervical cancer
ABAT	2.7548838152824917	3.0	1	2.25	breast cancer	-0.4198378443450114	breast cancer
DYNLRB1	1.1699241999456464	3.0	1	2.25	glioma	-0.4198378443450114	glioma
TBC1D30	2.4918501307942345	3.0	1	2.25	skin cancer	-0.4198378443450114	skin cancer
WIPF3	1.906888832316441	3.0	1	2.25	melanoma	-0.4198378443450114	melanoma
GLIPR2	1.1699241999456464	3.0	1	2.25	renal cancer	-0.4198378443450114	renal cancer
CDK10	1.1699241999456464	3.0	1	2.25	renal cancer	-0.4198378443450114	renal cancer
DENND4B	1.1699241999456464	3.0	1	2.25	pancreatic cancer	-0.4198378443450114	pancreatic cancer
ENSG00000285130	1.1699241999456464	3.0	1	2.25	urothelial cancer	-0.4198378443450114	urothelial cancer
C11orf96	1.1699241999456464	3.0	1	2.25	breast cancer	-0.4198378443450114	breast cancer
FAM3C	2.1699227572527695	3.0	1	2.25	melanoma	-0.4198378443450114	melanoma
H6PD	2.1699227572527695	3.0	1	2.25	pancreatic cancer	-0.4198378443450114	pancreatic cancer
CREB3L4	1.0443934380862592	3.0	1	2.25	melanoma	-0.4198378443450114	melanoma
MARCKS	1.113340727067495	3.0	1	2.25	skin cancer	-0.4198378443450114	skin cancer
ZNF250	1.1699241999456464	3.0	1	2.25	endometrial cancer	-0.4198378443450114	endometrial cancer
ROCK1	1.1699241999456464	3.0	1	2.25	cervical cancer	-0.4198378443450114	cervical cancer
ERLEC1	1.1699241999456464	3.0	1	2.25	melanoma	-0.4198378443450114	melanoma
SVIP	1.1699241999456464	3.0	1	2.25	endometrial cancer	-0.4198378443450114	endometrial cancer
DIP2C	1.1699241999456464	3.0	1	2.25	carcinoid	-0.4198378443450114	carcinoid
GATAD2B	1.1699241999456464	3.0	1	2.25	pancreatic cancer	-0.4198378443450114	pancreatic cancer
ZNF775	1.584961218326704	3.0	1	2.25	endometrial cancer	-0.4198378443450114	endometrial cancer
PRTN3	21.10149421196414	3.0	1	2.25	prostate cancer	-0.4198378443450114	prostate cancer
AGO2	1.1699241999456464	3.0	1	2.25	ovarian cancer	-0.4198378443450114	ovarian cancer
SPAG9	3.4918465240701573	3.0	1	2.25	melanoma	-0.4198378443450114	melanoma
PPP5C	2.700436055921558	2.9166666666666665	3	2.1818181818181817	breast cancer;endometrial cancer;melanoma	-0.4237268957205426	melanoma
PPP5C	2.700436055921558	2.9166666666666665	3	2.1818181818181817	breast cancer;endometrial cancer;melanoma	-0.4237268957205426	endometrial cancer
PPP5C	2.700436055921558	2.9166666666666665	3	2.1818181818181817	breast cancer;endometrial cancer;melanoma	-0.4237268957205426	breast cancer
SLA	2.0703871295016767	2.8181818181818183	1	2.1	glioma	-0.4294848562334867	glioma
ROCK2	2.4374023714333006	2.909090909090909	3	2.1666666666666665	melanoma;ovarian cancer;skin cancer	-0.4300412580347159	skin cancer
ROCK2	2.4374023714333006	2.909090909090909	3	2.1666666666666665	melanoma;ovarian cancer;skin cancer	-0.4300412580347159	ovarian cancer
ROCK2	2.4374023714333006	2.909090909090909	3	2.1666666666666665	melanoma;ovarian cancer;skin cancer	-0.4300412580347159	melanoma
RCN1	2.473928230811941	3.0	1	2.2222222222222223	melanoma	-0.4377597443273047	melanoma
KIF9	1.1520022999633532	3.0	1	2.2222222222222223	pancreatic cancer	-0.4377597443273047	pancreatic cancer
CDAN1	1.1520022999633532	3.0	1	2.2222222222222223	pancreatic cancer	-0.4377597443273047	pancreatic cancer
CD151	1.1520022999633532	3.0	1	2.2222222222222223	breast cancer	-0.4377597443273047	breast cancer
ST3GAL2	1.5849610580275582	3.0	2	2.2222222222222223	head and neck cancer;melanoma	-0.4377597443273047	melanoma
FAP	21.083572311981847	3.0	2	2.2222222222222223	pancreatic cancer;stomach cancer	-0.4377597443273047	pancreatic cancer
FAP	21.083572311981847	3.0	2	2.2222222222222223	pancreatic cancer;stomach cancer	-0.4377597443273047	stomach cancer
SNX17	1.999997835960144	3.0	2	2.2222222222222223	breast cancer;glioma	-0.4377597443273047	breast cancer
SNX17	1.999997835960144	3.0	2	2.2222222222222223	breast cancer;glioma	-0.4377597443273047	glioma
ST3GAL2	1.5849610580275582	3.0	2	2.2222222222222223	head and neck cancer;melanoma	-0.4377597443273047	head and neck cancer
CIART	3.3219216027775316	2.8181818181818183	2	2.0833333333333335	breast cancer;skin cancer	-0.4409804895753378	breast cancer
CIART	3.3219216027775316	2.8181818181818183	2	2.0833333333333335	breast cancer;skin cancer	-0.4409804895753378	skin cancer
ETHE1	1.5328235661377136	2.8181818181818183	1	2.0833333333333335	melanoma	-0.4409804895753378	melanoma
CCDC117	1.6629635320631908	2.857142857142857	1	2.111111111111111	breast cancer	-0.4416105941473154	breast cancer
DCAF5	1.1375027368259396	3.0	1	2.2	breast cancer	-0.452259307464718	breast cancer
HKDC1	1.1375027368259396	3.0	1	2.2	renal cancer	-0.452259307464718	renal cancer
MCTP2	1.5525397552069975	3.0	1	2.2	melanoma	-0.452259307464718	melanoma
HSPE1-MOB4	1.1963963657672765	3.0	1	2.2	melanoma	-0.452259307464718	melanoma
CCDC146	1.1375027368259396	3.0	1	2.2	endometrial cancer	-0.452259307464718	endometrial cancer
NCOA1	3.076098104535726	3.0	1	2.2	melanoma	-0.452259307464718	melanoma
CRIP1	1.722464516200477	3.0	1	2.2	breast cancer	-0.452259307464718	breast cancer
HNMT	1.1375027368259396	3.0	1	2.2	pancreatic cancer	-0.452259307464718	pancreatic cancer
ING2	1.1375027368259396	3.0	1	2.2	pancreatic cancer	-0.452259307464718	pancreatic cancer
MGME1	1.1375027368259396	3.0	1	2.2	testis cancer	-0.452259307464718	testis cancer
ATP8B2	21.06907274884443	3.0	1	2.2	breast cancer	-0.452259307464718	breast cancer
ZFYVE27	1.1375027368259396	3.0	1	2.2	pancreatic cancer	-0.452259307464718	pancreatic cancer
PSMG4	1.8744673691967344	3.0	1	2.2	melanoma	-0.452259307464718	melanoma
PALD1	1.4594304710399473	3.0	1	2.2	melanoma	-0.452259307464718	melanoma
CACNA1D	3.4594250609504504	3.0	3	2.2	endometrial cancer;melanoma;ovarian cancer	-0.452259307464718	melanoma
USP28	2.4594286676745276	3.0	1	2.2	ovarian cancer	-0.452259307464718	ovarian cancer
KIAA0319L	21.06907274884443	3.0	2	2.2	breast cancer;melanoma	-0.452259307464718	breast cancer
KIAA0319L	21.06907274884443	3.0	2	2.2	breast cancer;melanoma	-0.452259307464718	melanoma
CERKL	1.722464516200477	3.0	2	2.2	breast cancer;endometrial cancer	-0.452259307464718	breast cancer
CACNA1D	3.4594250609504504	3.0	3	2.2	endometrial cancer;melanoma;ovarian cancer	-0.452259307464718	endometrial cancer
CERKL	1.722464516200477	3.0	2	2.2	breast cancer;endometrial cancer	-0.452259307464718	endometrial cancer
CACNA1D	3.4594250609504504	3.0	3	2.2	endometrial cancer;melanoma;ovarian cancer	-0.452259307464718	ovarian cancer
RBM45	1.8744673691967344	3.0	1	2.2	melanoma	-0.452259307464718	melanoma
GPR176	1.125530100624615	3.0	1	2.1818181818181817	pancreatic cancer	-0.4642319436660427	pancreatic cancer
C6orf62	1.447457834838623	3.0	1	2.1818181818181817	ovarian cancer	-0.4642319436660427	ovarian cancer
SEPTIN11	2.7104897159614603	3.0	1	2.1818181818181817	breast cancer	-0.4642319436660427	breast cancer
CYB561D2	1.125530100624615	3.0	1	2.1818181818181817	melanoma	-0.4642319436660427	melanoma
SLIRP	1.125530100624615	3.0	1	2.1818181818181817	pancreatic cancer	-0.4642319436660427	pancreatic cancer
TMC5	1.7104918799991524	3.0	1	2.1818181818181817	breast cancer	-0.4642319436660427	breast cancer
PES1	1.125530100624615	3.0	1	2.1818181818181817	testis cancer	-0.4642319436660427	testis cancer
P2RX4	1.125530100624615	3.0	1	2.1818181818181817	endometrial cancer	-0.4642319436660427	endometrial cancer
MPHOSPH10	1.125530100624615	3.0	1	2.1818181818181817	testis cancer	-0.4642319436660427	testis cancer
TRIM27	1.125530100624615	3.0	1	2.1818181818181817	breast cancer	-0.4642319436660427	breast cancer
SEPTIN6	2.7104897159614603	3.0	1	2.1818181818181817	breast cancer	-0.4642319436660427	breast cancer
GNL3L	1.125530100624615	3.0	1	2.1818181818181817	lung cancer	-0.4642319436660427	lung cancer
LONP2	1.7104918799991524	3.0	1	2.1818181818181817	breast cancer	-0.4642319436660427	breast cancer
TAPT1	1.125530100624615	3.0	1	2.1818181818181817	breast cancer	-0.4642319436660427	breast cancer
MICALL1	1.125530100624615	3.0	1	2.1818181818181817	breast cancer	-0.4642319436660427	breast cancer
DPH1	1.125530100624615	3.0	1	2.1818181818181817	melanoma	-0.4642319436660427	melanoma
POLR1G	1.125530100624615	3.0	1	2.1818181818181817	pancreatic cancer	-0.4642319436660427	pancreatic cancer
LGALS8	1.125530100624615	3.0	1	2.1818181818181817	breast cancer	-0.4642319436660427	breast cancer
GFRA3	1.125530100624615	3.0	1	2.1818181818181817	melanoma	-0.4642319436660427	melanoma
LTN1	1.125530100624615	3.0	1	2.1818181818181817	renal cancer	-0.4642319436660427	renal cancer
NUCB2	1.540567119005673	3.0	1	2.1818181818181817	endometrial cancer	-0.4642319436660427	endometrial cancer
BZW2	21.05710011264311	3.0	1	2.1818181818181817	pancreatic cancer	-0.4642319436660427	pancreatic cancer
APBB2	1.447457834838623	3.0	2	2.1818181818181817	breast cancer;melanoma	-0.4642319436660427	melanoma
DDR1	1.125530100624615	3.0	2	2.1818181818181817	melanoma;skin cancer	-0.4642319436660427	melanoma
EXOC5	1.125530100624615	3.0	1	2.1818181818181817	breast cancer	-0.4642319436660427	breast cancer
BCS1L	1.447457834838623	3.0	1	2.1818181818181817	melanoma	-0.4642319436660427	melanoma
TMEM47	1.125530100624615	3.0	1	2.1818181818181817	pancreatic cancer	-0.4642319436660427	pancreatic cancer
TRAK1	1.125530100624615	3.0	1	2.1818181818181817	melanoma	-0.4642319436660427	melanoma
BBC3	1.125530100624615	3.0	1	2.1818181818181817	glioma	-0.4642319436660427	glioma
NQO1	2.125528657931738	3.0	1	2.1818181818181817	pancreatic cancer	-0.4642319436660427	pancreatic cancer
FIBIN	1.125530100624615	3.0	1	2.1818181818181817	prostate cancer	-0.4642319436660427	prostate cancer
RANBP9	1.125530100624615	3.0	1	2.1818181818181817	melanoma	-0.4642319436660427	melanoma
QSER1	1.125530100624615	3.0	1	2.1818181818181817	endometrial cancer	-0.4642319436660427	endometrial cancer
TFDP1	1.125530100624615	3.0	1	2.1818181818181817	pancreatic cancer	-0.4642319436660427	pancreatic cancer
CCNG1	1.125530100624615	3.0	1	2.1818181818181817	breast cancer	-0.4642319436660427	breast cancer
CERS4	1.125530100624615	3.0	1	2.1818181818181817	breast cancer	-0.4642319436660427	breast cancer
C1orf159	2.447456031473203	3.0	1	2.1818181818181817	melanoma	-0.4642319436660427	melanoma
ABCE1	1.125530100624615	3.0	1	2.1818181818181817	breast cancer	-0.4642319436660427	breast cancer
SLC10A3	1.125530100624615	3.0	1	2.1818181818181817	melanoma	-0.4642319436660427	melanoma
JKAMP	1.125530100624615	3.0	1	2.1818181818181817	melanoma	-0.4642319436660427	melanoma
GSE1	2.1154749978918357	3.0	2	2.1818181818181817	breast cancer;prostate cancer	-0.4642319436660427	prostate cancer
MANF	1.5849610580275582	3.0	2	2.1818181818181817	breast cancer;melanoma	-0.4642319436660427	breast cancer
PPP2R1B	1.7104918799991524	3.0	2	2.1818181818181817	breast cancer;endometrial cancer	-0.4642319436660427	breast cancer
DFFA	1.6819227702345252	3.0	2	2.1818181818181817	melanoma;skin cancer	-0.4642319436660427	melanoma
DFFA	1.6819227702345252	3.0	2	2.1818181818181817	melanoma;skin cancer	-0.4642319436660427	skin cancer
PPP2R1B	1.7104918799991524	3.0	2	2.1818181818181817	breast cancer;endometrial cancer	-0.4642319436660427	endometrial cancer
CECR2	1.125530100624615	3.0	2	2.1818181818181817	colorectal cancer;liver cancer	-0.4642319436660427	colorectal cancer
CECR2	1.125530100624615	3.0	2	2.1818181818181817	colorectal cancer;liver cancer	-0.4642319436660427	liver cancer
MANF	1.5849610580275582	3.0	2	2.1818181818181817	breast cancer;melanoma	-0.4642319436660427	melanoma
GSE1	2.1154749978918357	3.0	2	2.1818181818181817	breast cancer;prostate cancer	-0.4642319436660427	breast cancer
APBB2	1.447457834838623	3.0	2	2.1818181818181817	breast cancer;melanoma	-0.4642319436660427	breast cancer
PLIN2	1.7104918799991524	3.0	2	2.1818181818181817	colorectal cancer;renal cancer	-0.4642319436660427	renal cancer
PLIN2	1.7104918799991524	3.0	2	2.1818181818181817	colorectal cancer;renal cancer	-0.4642319436660427	colorectal cancer
ATP5IF1	1.3860573189238237	3.0	2	2.1818181818181817	cervical cancer;melanoma	-0.4642319436660427	melanoma
ATP5IF1	1.3860573189238237	3.0	2	2.1818181818181817	cervical cancer;melanoma	-0.4642319436660427	cervical cancer
TMEM18	2.3219252095016087	3.0	3	2.1818181818181817	cervical cancer;melanoma;ovarian cancer	-0.4642319436660427	ovarian cancer
TMEM18	2.3219252095016087	3.0	3	2.1818181818181817	cervical cancer;melanoma;ovarian cancer	-0.4642319436660427	melanoma
TMEM18	2.3219252095016087	3.0	3	2.1818181818181817	cervical cancer;melanoma;ovarian cancer	-0.4642319436660427	cervical cancer
DDR1	1.125530100624615	3.0	2	2.1818181818181817	melanoma;skin cancer	-0.4642319436660427	skin cancer
NR1D1	20.931569290671515	2.75	1	2.0	breast cancer	-0.464667545656104	breast cancer
MRPL44	1.1154764405847124	3.0	1	2.1666666666666665	endometrial cancer	-0.4742856037059453	endometrial cancer
GPAA1	1.64385471822724	3.0	2	2.1666666666666665	breast cancer;melanoma	-0.4742856037059453	breast cancer
GPAA1	1.64385471822724	3.0	2	2.1666666666666665	breast cancer;melanoma	-0.4742856037059453	melanoma
CSNK1G3	1.999997835960144	3.0	2	2.1666666666666665	endometrial cancer;ovarian cancer	-0.4742856037059453	endometrial cancer
CSNK1G3	1.999997835960144	3.0	2	2.1666666666666665	endometrial cancer;ovarian cancer	-0.4742856037059453	ovarian cancer
PLD4	1.1154764405847124	3.0	1	2.1666666666666665	pancreatic cancer	-0.4742856037059453	pancreatic cancer
RPL19	1.1154764405847124	3.0	1	2.1666666666666665	endometrial cancer	-0.4742856037059453	endometrial cancer
SYTL1	1.1154764405847124	3.0	2	2.1666666666666665	breast cancer;endometrial cancer	-0.4742856037059453	endometrial cancer
ASB3	21.047046452603205	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
MRM3	1.1154764405847124	3.0	1	2.1666666666666665	testis cancer	-0.4742856037059453	testis cancer
TERF2	1.70043821995925	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
MAP3K8	1.1154764405847124	3.0	1	2.1666666666666665	cervical cancer	-0.4742856037059453	cervical cancer
SYTL1	1.1154764405847124	3.0	2	2.1666666666666665	breast cancer;endometrial cancer	-0.4742856037059453	breast cancer
RPL26L1	1.5849610580275582	3.0	2	2.1666666666666665	breast cancer;skin cancer	-0.4742856037059453	breast cancer
EIF6	1.4150362970340786	3.0	2	2.1666666666666665	breast cancer;lung cancer	-0.4742856037059453	breast cancer
EIF6	1.4150362970340786	3.0	2	2.1666666666666665	breast cancer;lung cancer	-0.4742856037059453	lung cancer
INO80C	2.3219252095016087	3.0	2	2.1666666666666665	lung cancer;melanoma	-0.4742856037059453	melanoma
INO80C	2.3219252095016087	3.0	2	2.1666666666666665	lung cancer;melanoma	-0.4742856037059453	lung cancer
PARK7	2.2895038119587574	3.0	2	2.1666666666666665	cervical cancer;melanoma	-0.4742856037059453	melanoma
PARK7	2.2895038119587574	3.0	2	2.1666666666666665	cervical cancer;melanoma	-0.4742856037059453	cervical cancer
HK1	1.1154764405847124	3.0	2	2.1666666666666665	liver cancer;pancreatic cancer	-0.4742856037059453	pancreatic cancer
HK1	1.1154764405847124	3.0	2	2.1666666666666665	liver cancer;pancreatic cancer	-0.4742856037059453	liver cancer
FRRS1	20.99569959672831	3.0	3	2.1666666666666665	liver cancer;melanoma;pancreatic cancer	-0.4742856037059453	pancreatic cancer
FRRS1	20.99569959672831	3.0	3	2.1666666666666665	liver cancer;melanoma;pancreatic cancer	-0.4742856037059453	melanoma
FRRS1	20.99569959672831	3.0	3	2.1666666666666665	liver cancer;melanoma;pancreatic cancer	-0.4742856037059453	liver cancer
VRK1	1.999997835960144	3.0	2	2.1666666666666665	cervical cancer;ovarian cancer	-0.4742856037059453	ovarian cancer
VRK1	1.999997835960144	3.0	2	2.1666666666666665	cervical cancer;ovarian cancer	-0.4742856037059453	cervical cancer
TBCEL	1.1154764405847124	3.0	2	2.1666666666666665	breast cancer;ovarian cancer	-0.4742856037059453	ovarian cancer
TBCEL	1.1154764405847124	3.0	2	2.1666666666666665	breast cancer;ovarian cancer	-0.4742856037059453	breast cancer
PRR5	1.5849610580275582	3.0	2	2.1666666666666665	breast cancer;pancreatic cancer	-0.4742856037059453	pancreatic cancer
PRR5	1.5849610580275582	3.0	2	2.1666666666666665	breast cancer;pancreatic cancer	-0.4742856037059453	breast cancer
RPL26L1	1.5849610580275582	3.0	2	2.1666666666666665	breast cancer;skin cancer	-0.4742856037059453	skin cancer
NRROS	1.1154764405847124	3.0	1	2.1666666666666665	renal cancer	-0.4742856037059453	renal cancer
COL18A1	1.1154764405847124	3.0	2	2.1666666666666665	liver cancer;pancreatic cancer	-0.4742856037059453	pancreatic cancer
COL18A1	1.1154764405847124	3.0	2	2.1666666666666665	liver cancer;pancreatic cancer	-0.4742856037059453	liver cancer
IER3IP1	1.1154764405847124	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
C1QTNF1	2.4374023714333006	3.0	1	2.1666666666666665	melanoma	-0.4742856037059453	melanoma
GNG5	1.4374041747987203	3.0	1	2.1666666666666665	ovarian cancer	-0.4742856037059453	ovarian cancer
KHDRBS2	1.1154764405847124	3.0	1	2.1666666666666665	melanoma	-0.4742856037059453	melanoma
SOWAHB	1.70043821995925	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
DBR1	1.70043821995925	3.0	1	2.1666666666666665	glioma	-0.4742856037059453	glioma
SND1	1.70043821995925	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
SIRT5	1.4374041747987203	3.0	1	2.1666666666666665	melanoma	-0.4742856037059453	melanoma
HSPA5	1.1154764405847124	3.0	1	2.1666666666666665	cervical cancer	-0.4742856037059453	cervical cancer
SLBP	1.3081213124280375	3.0	1	2.1666666666666665	skin cancer	-0.4742856037059453	skin cancer
SPECC1	1.1154764405847124	3.0	1	2.1666666666666665	melanoma	-0.4742856037059453	melanoma
GSTZ1	1.1154764405847124	3.0	1	2.1666666666666665	cervical cancer	-0.4742856037059453	cervical cancer
ZNF134	21.047046452603205	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
ACSL1	1.1154764405847124	3.0	1	2.1666666666666665	prostate cancer	-0.4742856037059453	prostate cancer
RNF187	1.70043821995925	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
NDUFB8	1.70043821995925	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
MEF2C	1.004445235062165	3.0	1	2.1666666666666665	melanoma	-0.4742856037059453	melanoma
COMMD1	1.1154764405847124	3.0	1	2.1666666666666665	renal cancer	-0.4742856037059453	renal cancer
QARS1	1.1154764405847124	3.0	1	2.1666666666666665	endometrial cancer	-0.4742856037059453	endometrial cancer
DDX19A	2.1154749978918357	3.0	1	2.1666666666666665	ovarian cancer	-0.4742856037059453	ovarian cancer
IMPA1	1.4374041747987203	3.0	1	2.1666666666666665	melanoma	-0.4742856037059453	melanoma
FKBP7	3.4373987647092235	3.0	1	2.1666666666666665	melanoma	-0.4742856037059453	melanoma
UBE3C	1.852441072955507	3.0	1	2.1666666666666665	ovarian cancer	-0.4742856037059453	ovarian cancer
BNIP1	21.047046452603205	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
GTF3C1	1.1154764405847124	3.0	1	2.1666666666666665	ovarian cancer	-0.4742856037059453	ovarian cancer
PLAAT2	1.1154764405847124	3.0	1	2.1666666666666665	prostate cancer	-0.4742856037059453	prostate cancer
USP16	1.4049827371811554	3.0	1	2.1666666666666665	melanoma	-0.4742856037059453	melanoma
GNG5B	1.4374041747987203	3.0	1	2.1666666666666665	ovarian cancer	-0.4742856037059453	ovarian cancer
TFG	1.70043821995925	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
WFDC2	1.1154764405847124	3.0	1	2.1666666666666665	ovarian cancer	-0.4742856037059453	ovarian cancer
DACH1	2.1154749978918357	3.0	1	2.1666666666666665	colorectal cancer	-0.4742856037059453	colorectal cancer
ARHGAP31	1.70043821995925	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
GOLGA1	1.1154764405847124	3.0	1	2.1666666666666665	cervical cancer	-0.4742856037059453	cervical cancer
GARS1	1.1154764405847124	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
YBEY	2.1154749978918357	3.0	1	2.1666666666666665	glioma	-0.4742856037059453	glioma
RNF149	1.1154764405847124	3.0	1	2.1666666666666665	ovarian cancer	-0.4742856037059453	ovarian cancer
VAMP4	1.4374041747987203	3.0	1	2.1666666666666665	melanoma	-0.4742856037059453	melanoma
AQP5	3.11547211251041	3.0	1	2.1666666666666665	endometrial cancer	-0.4742856037059453	endometrial cancer
MET	1.1154764405847124	3.0	1	2.1666666666666665	renal cancer	-0.4742856037059453	renal cancer
FOXO1	2.700436055921558	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
ARPC1A	1.1154764405847124	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
RREB1	1.5305134589657703	3.0	1	2.1666666666666665	endometrial cancer	-0.4742856037059453	endometrial cancer
FYTTD1	1.1154764405847124	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
TRIP4	1.5305134589657703	3.0	1	2.1666666666666665	endometrial cancer	-0.4742856037059453	endometrial cancer
KLF6	1.1154764405847124	3.0	1	2.1666666666666665	ovarian cancer	-0.4742856037059453	ovarian cancer
AFAP1	1.5305134589657703	3.0	1	2.1666666666666665	endometrial cancer	-0.4742856037059453	endometrial cancer
COX8C	2.1154749978918357	3.0	1	2.1666666666666665	glioma	-0.4742856037059453	glioma
SESTD1	1.1154764405847124	3.0	1	2.1666666666666665	renal cancer	-0.4742856037059453	renal cancer
MRPL9	1.1154764405847124	3.0	1	2.1666666666666665	ovarian cancer	-0.4742856037059453	ovarian cancer
F11R	1.1154764405847124	3.0	1	2.1666666666666665	lung cancer	-0.4742856037059453	lung cancer
MXD1	1.1154764405847124	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
FRMD8	1.1154764405847124	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
RFC2	1.1154764405847124	3.0	1	2.1666666666666665	pancreatic cancer	-0.4742856037059453	pancreatic cancer
ENSG00000284292	1.1154764405847124	3.0	1	2.1666666666666665	breast cancer	-0.4742856037059453	breast cancer
KDM6B	1.1154764405847124	3.0	1	2.1666666666666665	cervical cancer	-0.4742856037059453	cervical cancer
SQSTM1	1.230779299992992	3.0	1	2.142857142857143	melanoma	-0.4902271401765342	melanoma
SYT15	1.0874620774711738	3.0	1	2.125	pancreatic cancer	-0.5022999668194842	pancreatic cancer
SYT15B	1.0874620774711738	3.0	1	2.125	pancreatic cancer	-0.5022999668194842	pancreatic cancer
CTPS1	1.0874620774711738	3.0	1	2.125	testis cancer	-0.5022999668194842	testis cancer
GAREM1	1.0780017526886536	3.0	1	2.111111111111111	endometrial cancer	-0.5117602916020043	endometrial cancer
PNN	2.0780003099957765	3.0	1	2.111111111111111	liver cancer	-0.5117602916020043	liver cancer
ZBTB34	1.0780017526886536	3.0	1	2.111111111111111	breast cancer	-0.5117602916020043	breast cancer
MTPN	2.3999276835372414	3.0	1	2.111111111111111	melanoma	-0.5117602916020043	melanoma
NUSAP1	1.4150362970340786	3.0	2	2.111111111111111	skin cancer;testis cancer	-0.5117602916020043	testis cancer
NUSAP1	1.4150362970340786	3.0	2	2.111111111111111	skin cancer;testis cancer	-0.5117602916020043	skin cancer
PDF	1.5849610580275582	3.0	2	2.111111111111111	breast cancer;pancreatic cancer	-0.5117602916020043	pancreatic cancer
DBNDD1	1.0780017526886536	3.0	1	2.111111111111111	prostate cancer	-0.5117602916020043	prostate cancer
LYPLA1	2.0780003099957765	3.0	1	2.111111111111111	pancreatic cancer	-0.5117602916020043	pancreatic cancer
TOMM6	1.399929486902661	3.0	1	2.111111111111111	ovarian cancer	-0.5117602916020043	ovarian cancer
PDF	1.5849610580275582	3.0	2	2.111111111111111	breast cancer;pancreatic cancer	-0.5117602916020043	breast cancer
POLD2	2.0780003099957765	3.0	1	2.111111111111111	pancreatic cancer	-0.5117602916020043	pancreatic cancer
ATG4A	1.6629635320631908	3.0	1	2.111111111111111	breast cancer	-0.5117602916020043	breast cancer
COA4	1.0780017526886536	3.0	1	2.111111111111111	pancreatic cancer	-0.5117602916020043	pancreatic cancer
SLC25A42	1.814966385059448	3.0	1	2.111111111111111	melanoma	-0.5117602916020043	melanoma
TUSC3	1.0780017526886536	3.0	1	2.111111111111111	pancreatic cancer	-0.5117602916020043	pancreatic cancer
GTF2A1	1.0780017526886536	3.0	1	2.111111111111111	breast cancer	-0.5117602916020043	breast cancer
DRAM2	2.601561003697706	3.0	1	2.111111111111111	melanoma	-0.5117602916020043	melanoma
SLC12A8	1.3923163064085613	3.0	2	2.1	melanoma;prostate cancer	-0.5193734720961041	melanoma
RPH3AL	1.655350351569091	3.0	1	2.1	breast cancer	-0.5193734720961041	breast cancer
RAD9A	1.0703885721945536	3.0	1	2.1	glioma	-0.5193734720961041	glioma
ARHGEF39	21.00195858421305	3.0	1	2.1	pancreatic cancer	-0.5193734720961041	pancreatic cancer
ODC1	1.655350351569091	3.0	1	2.1	breast cancer	-0.5193734720961041	breast cancer
AK3	1.2078919516751356	3.0	1	2.1	melanoma	-0.5193734720961041	melanoma
NAGA	1.0703885721945536	3.0	1	2.1	endometrial cancer	-0.5193734720961041	endometrial cancer
ZNF521	1.0703885721945536	3.0	1	2.1	pancreatic cancer	-0.5193734720961041	pancreatic cancer
INF2	1.4854255905756113	3.0	1	2.1	endometrial cancer	-0.5193734720961041	endometrial cancer
IFI35	1.0703885721945536	3.0	1	2.1	breast cancer	-0.5193734720961041	breast cancer
ATF1	1.0703885721945536	3.0	2	2.1	melanoma;skin cancer	-0.5193734720961041	skin cancer
PSMD9	1.4854255905756113	3.0	1	2.1	lung cancer	-0.5193734720961041	lung cancer
PRKAR2B	1.0703885721945536	3.0	1	2.1	prostate cancer	-0.5193734720961041	prostate cancer
ILRUN	20.99569959672831	3.0	3	2.1	breast cancer;ovarian cancer;pancreatic cancer	-0.5193734720961041	breast cancer
SLC12A8	1.3923163064085613	3.0	2	2.1	melanoma;prostate cancer	-0.5193734720961041	prostate cancer
